openalex_id,doi,title,publication_year,publication_date,type,cited_by_count,authors,institutions,countries,source,landing_page_url,is_open_access,abstract,keywords
https://openalex.org/W7120442748,,Fenomenologia da propagação de astropartículas: violação da invariância de Lorentz e a origem dos raios cósmicos de altíssima energia,2021,2021-02-04,dissertation,0,Rodrigo Guedes Lang,,,Digital Library of Theses and Dissertations  (Universidade de São Paulo),https://www.teses.usp.br/teses/disponiveis/76/76134/tde-13052021-093011/,False,"In this thesis, we use a phenomenological approach to the propagation of astroparticles in order to study two relevant topics in astrophysics: Lorentz invariance violation (LIV) and the origin of ultra-high energy cosmic rays (UHECR). Lorentz invariance is proposed as a fundamental symmetry of nature according to relativity. However, quantum gravity models assume or accommodate some level of LIV. We present a broad study of the potential of testing LIV with different data sets and experiments in astroparticle physics. Novel techniques are proposed for testing LIV using TeV gamma-ray and UHECR data, in special using data from Imaging Air Cherenkov Telescopes and the Pierre Auger Observatory. No signature of LIV is found and restraining limits are imposed. We present a review of the most common astrophysical tests and a compilation of the currently most restrictive limits of LIV. We also address the long-lasting question about the origin of UHECR. CR are charged particles and, thus, magnetic fields mask the information about the position of their sources. We study how the energy spectrum, composition and distribution of arrival directions can be used to retrieve information about the source distribution. Constraints on the maximum distance of the nearest UHECR source are imposed. We study the arising of a large-scale anisotropy in the form of a dipole measured by the Pierre Auger Observatory and build an understanding of the evolution with energy of the dipole strength.",Lorentz; Uhecr; Lorentz Invariance; Pierre Auger; Auger Observatory; Energy; Fenomenologia; Propaga; Astropartículas; Viola; Invari; Ncia
https://openalex.org/W3021853182,,Correcciones barométricas y de temperatura para el flujo de astropartículas para el detector Cherenkov de agua ubicado en Quito,2020,2020-04-17,dissertation,0,Erazo Guachamin; Alejandro David,,,,https://bibdigital.epn.edu.ec/bitstream/15000/20839/1/CD%2010363.pdf,False,"El estudio de las astroparticulas ha captado el interes en la comunidad cientifica. Lugares de gran altitud como la region andina de America Latina, ofrece ventajas geograficas que promueven su estudio. El presente estudio se realizo en dos partes. Primero: Realizamos simulaciones con diferentes nucleos primarios con rangos de energia entre 12.47 GeV y 10000 TeV, para obtener la fluencia de particulas secundarias. Estas simulaciones se realizaron considerando un flujo de particulas incidentes de 6 horas usando el paquete CORSIKA. Estos resultados nos dieron el numero de particulas secundarias que llegan al nivel del detector. Segundo: Analizamos los datos recopilados por el detector ubicado en la Escuela Politecnica Nacional. Clasificamos los datos y realizamos analisis estadisticos de la tasa de particulas detectadas. Buscamos la correlacion entre los valores",Detector; Flujo; Ubicado; Particulas; Particulas Secundarias; Estudio; Correcciones; Barométricas; Temperatura; Astropartículas; Cherenkov; Agua
https://openalex.org/W2801166531,,CONSTRUCCIÓN DE UN DETECTOR DE MUONES PORTÁTIL PARA EL LABORATORIO DE ASTROFÍSICA Y ASTROPARTÍCULAS DE LA ESCUELA POLITÉCNICA NACIONAL,2017,2017-12-01,dissertation,0,Luis Machado,,,,http://astroparticulas.cedia.org.ec/handle/123456789/62,False,,Construcción; Detector; Muones; Portátil; Laboratorio; Astrofísica; Astropartículas; Escuela; Politécnica; Nacional; Construcción Detector; Detector Muones
https://openalex.org/W3032895147,https://doi.org/10.1590/1806-9126-rbef-2020-0032,Uma introdução às estrelas estranhas,2020,2020-01-01,article,1,V. P. Gonçalves; Lucas Lazzari,Universidade Federal de Pelotas,BR,Revista Brasileira de Ensino de Física,https://doi.org/10.1590/1806-9126-rbef-2020-0032,True,"Resumo A descrição das estrelas de nêutrons mais densas encontradas na Natureza depende da compreensão dos conceitos físicos presentes na Relatividade Geral e na teoria das interações fortes – a Cromodinâmica Quântica. Neste trabalho apresentamos uma revisão dos conceitos básicos necessários para a descrição de estrelas estranhas, formadas pelos quarks up, down e strange, a qual é uma das alternativas para a composição de estrelas de nêutrons ultradensas. Iremos revisar a hipótese de Bodmer-Witten-Terazawa que propõe que a matéria estranha é absolutamente estável com relação à matéria nuclear ordinária e discutiremos as propriedades básicas que caracterizam as estrelas estranhas. Nosso objetivo é apresentar os conceitos necessários à compreensão deste tema relevante e atual da área de Astropartículas.",Estrelas; Estranhas; Estrelas Estranhas; Descri Estrelas; Estrelas Utrons; Conceitos; Introdu; Descri; Utrons; Compreens; Necessários; Matéria
https://openalex.org/W3042225307,,El galardón de excelencia María de Maeztu para la investigación en Física Experimental de Partículas y Astropartículas en el CIEMAT,2016,2016-01-01,article,0,Nicanor Colino Arriero; Jesús Puerta Pelayo,,,Vértices: la revista del CIEMAT,https://dialnet.unirioja.es/servlet/articulo?codigo=7457767,False,espanolLa Unidad de Fisica de Particulas del CIEMAT (CIEMAT-FP) ha sido acreditada como Unidad de Excelencia Maria de Maeztu (MdM) para el periodo 2016-2019 EnglishThe CIEMAT Particle Physics Unit (CIEMAT-FP) has been accredited as a Maria de Maeztu (MdM) Unit of Excellence for the period from 2016-2019,Ciemat; Maeztu; Excelencia; Maria Maeztu; Galardón; María; Investigación; Física; Experimental; Partículas; Astropartículas; Unidad
https://openalex.org/W3049473271,https://doi.org/10.18154/rwth-2020-10131,Features of the energy spectrum of cosmic rays above $2.5{\times} 10^{18}$ eV using the Pierre Auger Observatory,2020,2020-01-01,article,21,"A. Aab; P. Abreu; M. Aglietta; Justin M. Albury; I. Allekotte; Alejandro Almela; Alvarez Castillo, Jesus; Jaime Álvarez-Muñiz; Alves Batista, Rafael; Gioacchino Alex Anastasi; Luis A. Anchordoqui; Belén Andrada; S. Andringa; C. Aramo; Araújo Ferreira, Paulo Ricardo; H. Asorey; P. Assis; Gualberto Avila; Alina Mihaela Badescu; Alena Bakalová; Alexandru Balaceanu; Felicia Barbato; Barreira Luz, Ricardo Jorge; Karl‐Heinz Becker; Jose A. Bellido; Corinne Bérat; М. Бертаина; X. Bertou; Peter L. Biermann; Teresa Bister; Jonathan Biteau; A. Blanco; Jiří Blažek; C. Bleve; Martina Boháčová; Denise Boncioli; C. Bonifazi; Bonneau Arbeletche, Luan; Nataliia Borodai; Ana Martina Botti; Jeffrey Brack; T. Bretz; Florian Lukas Briechle; P. Buchholz; A. Bueno; S. Buitink; Mario Buscemi; K. S. Caballero‐Mora; Lorenzo Caccianiga; L. Calcagni; A. Cancio; F. Canfora; Ioana Caracas; Juan Miguel Carceller; R. Caruso; A. Castellina; Fernando Catalani; G. Cataldi; Lorenzo Cazon; Marcos Cerda; J. A. Chinellato; K. Choi; J. Chudoba; L. Chytka; R. W. Clay; Cobos Cerutti, Agustín; Roberta Colalillo; Alan Coleman; Maria Rita Coluccia; R. Conceição; Antonio Condorelli; Giovanni Consolati; F. Contreras; Fabio Convenga; C. E. Covault; S. Dasso; K. Daumiller; B. R. Dawson; Jarryd A. Day; Rogerio M. de Almeida; Joaquín de Jesús; S. J. de Jong; G. De Mauro; De Mello Neto, Joao; I. De Mitri; Jaime de Oliveira; Danelise de Oliveira Franco; De Souza, Vitor; Emanuele De Vito; J. Debatin; Del Río, Mariano; Olivier Deligny; H.-P. Dembinski; N. Dhital; C. Di Giulio; Armando di Matteo; Díaz Castro, Mary Lucia; C. Dobrigkeit; Juan Carlos D’Olivo; Qader Dorosti",RWTH Aachen University,DE,arXiv (Cornell University),https://arxiv.org/pdf/2008.06488.pdf,True,"Aab, Alexander; Abreu, Pedro; Aglietta, Marco; Albury, Justin M.; Allekotte, Ingomar; Almela, Alejandro; Alvarez Castillo, Jesus; Alvarez-Muñiz, Jaime; Alves Batista, Rafael; Anastasi, Gioacchino Alex; Anchordoqui, Luis; Andrada, Belén; Andringa, Sofia; Aramo, Carla; Araújo Ferreira, Paulo Ricardo; Asorey, Hernán Gonzalo; Assis, Pedro; Avila, Gualberto; Badescu, Alina Mihaela; Bakalova, Alena; Balaceanu, Alexandru; Barbato, Felicia; Barreira Luz, Ricardo Jorge; Becker, Karl-Heinz; Bellido, Jose A.; Berat, Corinne; Bertaina, Mario Edoardo; Bertou, Xavier; Biermann, Peter; Bister, Teresa Karolin; Biteau, Jonathan; Blanco, Alberto; Blazek, Jiri; Bleve, Carla; Boháčová, Martina; Boncioli, Denise; Bonifazi, Carla; Bonneau Arbeletche, Luan; Borodai, Nataliia; Botti, Ana Martina; Brack, Jeffrey; Bretz, Thomas; Briechle, Florian Lukas; Buchholz, Peter; Bueno, Antonio; Buitink, Stijn; Buscemi, Mario; Caballero-Mora, Karen S.; Caccianiga, Lorenzo; Calcagni, Laura; Cancio, Ángel; Canfora, Fabrizia; Caracas, Ioana; Carceller, Juan Miguel; Caruso, Rossella; Castellina, Antonella; Catalani, Fernando; Cataldi, Gabriella; Cazon, Lorenzo; Cerda, Marcos; Chinellato, Jose Augusto; Choi, Koun; Chudoba, Jiri; Chytka, Ladislav; Clay, Roger W.; Cobos Cerutti, Agustín; Colalillo, Roberta; Coleman, Alan; Coluccia, Maria Rita; Conceição, Ruben; Condorelli, Antonio; Consolati, Giovanni; Contreras, Fernando; Convenga, Fabio; Covault, Corbin; Dasso, Sergio; Daumiller, Kai; Dawson, Bruce R.; Day, Jarryd A.; de Almeida, Rogerio M.; de Jesús, Joaquín; de Jong, Sijbrand J.; De Mauro, Giuseppe; de Mello Neto, Joao; De Mitri, Ivan; de Oliveira, Jaime; de Oliveira Franco, Danelise; de Souza, Vitor; De Vito, Emanuele; Debatin, Joachim; del Río, Mariano; Deligny, Olivier; Dembinski, Hans; Dhital, Niraj; Di Giulio, Claudio; Di Matteo, Armando; Díaz Castro, Mary Lucia; Dobrigkeit, Carola; D'Olivo, Juan Carlos; Dorosti, Qader; dos Anjos, Rita; Dova, Maria Teresa; Ebr, Jan; Engel, Ralph; Epicoco, Italo; Erdmann, Martin; Escobar, Carlos O.; Etchegoyen, Alberto; Falcke, Heino; Farmer, John; Farrar, Glennys; Fauth, Anderson; Fazzini, Norberto; Feldbusch, Fridtjof; Fenu, Francesco; Fick, Brian; Figueira, Juan Manuel; Filipčič, Andrej; Fodran, Tomas; Freire, Martín Miguel; Fujii, Toshihiro; Fuster, Alan; Galea, Cristina; Galelli, Claudio; García, Beatriz; Garcia Vegas, Adrianna Luz; Gemmeke, Hartmut; Gesualdi, Flavia; Gherghel-Lascu, Alexandru; Ghia, Piera Luisa; Giaccari, Ugo; Giammarchi, Marco; Giller, Maria; Glombitza, Jonas; Gobbi, Fabian; Gollan, Fernando; Golup, Geraldina; Gómez Berisso, Mariano; Gómez Vitale, Primo F.; Gongora, Juan Pablo; González, Nicolás; Goos, Isabel; Góra, Dariusz; Gorgi, Alessio; Gottowik, Marvin; Grubb, Trent D.; Guarino, Fausto; Guedes, Germano; Guido, Eleonora; Hahn, Steffen; Halliday, Robert; Hampel, Matías Rolf; Hansen, Patricia; Harari, Diego; Harvey, Violet M.; Haungs, Andreas; Hebbeker, Thomas; Heck, Dieter; Hill, Gary C.; Hojvat, Carlos; Hörandel, Jörg; Horvath, Pavel; Hrabovský, Miroslav; Huege, Tim; Hulsman, Johannes; Insolia, Antonio; Isar, Paula Gina; Johnsen, Jeffrey A.; Jurysek, Jakub; Kääpä, Alex; Kampert, Karl-Heinz; Keilhauer, Bianca; Kemp, Julian; Klages, Hans; Kleifges, Matthias; Kleinfeller, Jonny; Köpke, Marcel; Kukec Mezek, Gasper; Lago, Bruno L.; LaHurd, Danielle; Lang, Rodrigo Guedes; Leigui de Oliveira, Marcelo Augusto; Lenok, Vladimir; Letessier-Selvon, Antoine; Lhenry-Yvon, Isabelle; Lo Presti, Domenico; Lopes, Luis; López, Rebeca; Lorek, Ryan; Luce, Quentin; Lucero, Agustin; Machado Payeras, Allan; Malacari, Max; Mancarella, Giovanni; Mandat, Dusan; Manning, Bradley C.; Manshanden, Julien; Mantsch, Paul; Marafico, Sullivan; Mariazzi, Analisa; Mariş, Ioana; Marsella, Giovanni; Martello, Daniele; Martinez, Humberto; Martínez Bravo, Oscar; Mastrodicasa, Massimo; Mathes, Hermann-Josef; Matthews, James; Matthiae, Giorgio; Mayotte, Eric; Mazur, Peter; Medina-Tanco, Gustavo; Melo, Diego; Menshikov, Alexander; Merenda, Kevin-Druis; Michal, Stanislav; Micheletti, Maria Isabel; Miramonti, Lino; Mockler, Daniela; Mollerach, Silvia; Montanet, François; Morello, Carlo; Mostafá, Miguel; Müller, Ana L.; Muller, Marcio Aparecido; Mulrey, Katharine; Mussa, Roberto; Muzio, Marco; Namasaka, Wilson M.; Nellen, Lukas; Nguyen, Phong H.; Niculescu-Oglinzanu, Mihai; Niechciol, Marcus; Nitz, Dave; Nosek, Dalibor; Novotny, Vladimir; Nožka, Libor; Nucita, Achille; Núñez, Luis; Palatka, Miroslav; Pallotta, Juan; Panetta, Maria Paola; Papenbreer, Philipp; Parente, Gonzalo; Parra, Alejandra; Pech, Miroslav; Pedreira, Francisco; Pękala, Jan; Pelayo, Rodrigo; Peña-Rodriguez, Jesús; Perez Armand, Johnnier; Perlin, Matías; Perrone, Lorenzo; Peters, Christine; Petrera, Sergio; Pierog, Tanguy; Pimenta, Mário; Pirronello, Valerio; Platino, Manuel; Pont, Bjarni; Pothast, Mart; Privitera, Paolo; Prouza, Michael; Puyleart, Andrew; Querchfeld, Sven; Rautenberg, Julian; Ravignani, Diego; Reininghaus, Maximilian; Ridky, Jan; Riehn, Felix; Risse, Markus; Ristori, Pablo; Rizi, Vincenzo; Rodrigues de Carvalho, Washington; Rodriguez Fernandez, Gonzalo; Rodriguez Rojo, Jorge Rubén; Roncoroni, Matías J.; Roth, Markus; Roulet, Esteban; Rovero, Adrian; Ruehl, Philip; Saffi, Steven J.; Saftoiu, Alexandra; Salamida, Francesco; Salazar, Humberto; Salina, Gaetano; Sanabria Gomez, Jose; Sánchez, Federico; Moura Santos, Edivaldo; Santos, Eva; Sarazin, Fred; Sarmento, Raul; Sarmiento-Cano, Christian; Sato, Ricardo; Savina, Pierpaolo; Schäfer, Christoph; Scherini, Viviana; Schieler, Harald; Schimassek, Martin; Schimp, Michael; Schlüter, Felix; Schmidt, David; Scholten, Olaf; Schovánek, Petr; Schröder, Frank G.; Schröder, Sonja; Schulz, Alexander; Sciutto, Sergio; Scornavacche, Marina; Shellard, Ronald C.; Sigl, Guenter; Silli, Gaia; Sima, Octavian; Šmída, Radomir; Sommers, Paul; Soriano, Jorge F.; Souchard, Julien; Squartini, Ruben; Stadelmaier, Maximilian; Stanca, Denis; Stanič, Samo; Stasielak, Jaroslaw; Stassi, Patrick; Streich, Alexander; Suárez-Durán, Mauricio; Sudholz, Tristan; Suomijärvi, Tiina; Supanitsky, A. Daniel; Šupík, Jan; Szadkowski, Zbigniew; Taboada, Alvaro; Tapia, Alex; Timmermans, Charles; Tkachenko, Olena; Tobiska, Petr; Todero Peixoto, Carlos J.; Tomé, Bernardo; Torralba Elipe, Guillermo; Travaini, Andres; Travnicek, Petr; Trimarelli, Caterina; Trini, Marta; Tueros, Matias; Ulrich, Ralf; Unger, Michael; Urban, Martin; Vaclavek, Lukáš; Vacula, Martin; Valdés Galicia, Jose F.; Valiño, Ines; Valore, Laura; van Vliet, Arjen; Varela, Enrique; Vargas Cárdenas, Bernardo; Vásquez-Ramírez, Adriana; Veberič, Darko; Ventura, Cynthia; Vergara Quispe, Indira D.; Verzi, Valerio; Vicha, Jakub; Villaseñor, Luis; Vink, Jacco; Vorobiov, Serguei; Wahlberg, Hernan; Watson, Alan; Weber, Marc; Weindl, Andreas; Wiencke, Lawrence; Wilczyński, Henryk; Winchen, Tobias; Wirtz, Marcus; Wittkowski, David; Wundheiler, Brian; Yushkov, Alexey; Zapparrata, Orazio; Zas, Enrique; Zavrtanik, Danilo; Zavrtanik, Marko; Zehrer, Lukas; Zepeda, Arnulfo; Ziolkowski, Michael; Zuccarello, Francesca; Pierre Auger Collaboration",Juan; Maria; Pierre; Auger; Alexander; Luis; Jose; Carlos; Martin; Michael; Pierre Auger; Karl Heinz
https://openalex.org/W2581404076,https://doi.org/10.13039/501100003329,Multi-particle emission from 31Ar at IDS,2015,2015-07-13,article,0,Idalia Marroquín,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/137236,True,"Centro Nacional de Física de Partículas, Astropartículas y Nuclear, Santander, 23-25 octubre 2017. -- https://indico.ific.uv.es/event/2960/",Multi; Particle; Emission; Multi Particle; Particle Emission; Emission Centro; Centro Nacional; Nacional Física; Física Partículas; Partículas Astropartículas; Astropartículas Nuclear; Nuclear Santander
https://openalex.org/W3185217878,,Fermionic Perturbations in Hybrid Loop Quantum Cosmology,2018,2018-10-30,article,0,Santiago Prado,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/246057,True,"X CPAN Days. Centro Nacional de Física de Partículas, Astropartículas y Nuclear (CPAN) , 29-31 October. Hospedería Fonseca y hotel Abba Fonseca (Salamanca. España) (2018). -.https://indico.ific.uv.es/event/3366/timetable/?view=nicecompact",Fermionic; Perturbations; Hybrid; Loop; Quantum; Cosmology; Cpan; Fonseca; Fermionic Perturbations; Perturbations Hybrid; Hybrid Loop; Loop Quantum
https://openalex.org/W2810192934,,Why parametrize field theories,2017,2017-10-23,article,0,Juan Margalef-Bentabol; Jesús Fernando Barbero González; Eduardo J. S. Villaseñor,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/165212,True,"Presentación de 55 diapositivas. -- Centro Nacional de Física de Partículas, Astropartículas y Nuclear, Santander, 23-25 octubre 2017. -- https://indico.ific.uv.es/event/2960/",Parametrize; Field; Theories; Parametrize Field; Field Theories; Theories Presentación; Presentación Diapositivas; Diapositivas Centro; Centro Nacional; Nacional Física; Física Partículas; Partículas Astropartículas
https://openalex.org/W3103197329,,Physics potential studies - News,2019,2019-01-01,article,0,S. Heinemeyer,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/214597,True,"Trabajo presentado a los XI CPAN (Centro Nacional de Física de Partículas, Astropartículas y Nuclear) Days, celebrados en Oviedo (España) del 21 al 23 de octubre de 2019.",Physics; Potential; News; Physics Potential; Potential News; News Trabajo; Trabajo Presentado; Presentado Cpan; Cpan Centro; Centro Nacional; Nacional Física; Física Partículas
https://openalex.org/W2994826321,,Caracterización por técnicas IBA de blancos de reacciones nucleares,2018,2018-10-29,article,0,F. J. Ferrer; Beatriz Fernández-Martínez; J. Praena; J. P. Fernández-García; V. Godinho; P. Torres; A. Fernández-Camacho; J. Gómez‐Camacho,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/196072,False,"Trabajo presentado en las X Jornadas CPAN (Centro Nacional de Física de Partículas, Astropartículas y Nuclear), celebradas en Salamanca (España), del 29 al 31 de octubre de 2018",Caracterización; Técnicas; Blancos; Reacciones; Nucleares; Nuclear; Caracterización Técnicas; Técnicas Blancos; Blancos Reacciones; Reacciones Nucleares; Nucleares Trabajo; Trabajo Presentado
https://openalex.org/W2996203415,,Monitor de energía de haz de partículas ionizantes basado en emisión de color,2017,2017-10-23,article,0,F. J. Ferrer; J. Gil-Rostra; J.P. Espinós; Agustı́n R. González-Elipe; F. Yubero,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/195732,False,"Trabajo presentado en las IX Jornadas CPAN (Centro Nacional de Física de Partículas, Astropartículas y Nuclear), celebradas en Santander (España), del 23 al 25 de octubre de 2017",Partículas; Monitor; Energía; Ionizantes; Basado; Emisión; Color; Monitor Energía; Energía Partículas; Partículas Ionizantes; Ionizantes Basado; Basado Emisión
https://openalex.org/W2996474388,,Nanopartículas de lantánidos para imagen multimodal. Biodistribución en ratón por MicroPET y NanoCT,2018,2018-10-29,article,0,L. Fernández-Maza; Ariadna Corral; Ana Becerro; Daniel González‐Mancebo; Ángel Parrado‐Gallego; Marcin Balcerzyk; Manuel Ocaña,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/196096,False,"Trabajo presentado en las X Jornadas CPAN (Centro Nacional de Física de Partículas, Astropartículas y Nuclear), celebradas en Salamanca (España), del 29 al 31 de octubre de 2018",Nanopartículas; Lantánidos; Imagen; Multimodal; Biodistribución; Ratón; Micropet; Nanoct; Partículas; Nanopartículas Lantánidos; Lantánidos Imagen; Imagen Multimodal
https://openalex.org/W2771501090,,"Detection of gamma-rays in the reaction 14B(p,2p)13Be and its importance to interpret the structure of 13Be",2016,2016-11-28,article,0,E. Nácher; G. Ribeiro; O. Tengblad; B. Jonson,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/154513,True,"Presentación con nueve diapositivas; VIII Jornadas CPAN (Centro Nacional de Física de Partículas, Astropartículas y Nuclear); Zaragoza, 28-30 de noviembre de 2016; https://www.i-cpan.es/jornadas8/programa.php",Detection; Gamma; Rays; Reaction; Importance; Interpret; Structure; Detection Gamma; Gamma Rays; Rays Reaction; Reaction Importance; Importance Interpret
https://openalex.org/W2996594223,,41Ca measurements on the primary shield of José Cabrera Nuclear Power Plant,2017,2017-10-23,article,0,C. Vivo-Vilches; J. M. López-Gutiérrez; M. Garcı́a-León; Jose Luis Leganes,,,DIGITAL.CSIC (Spanish National Research Council (CSIC)),http://hdl.handle.net/10261/195723,False,"Trabajo presentado en las IX Jornadas CPAN (Centro Nacional de Física de Partículas, Astropartículas y Nuclear), celebradas en Santander (España), del 23 al 25 de octubre de 2017",Nuclear; Measurements; Primary; Shield; José; Cabrera; Power; Plant; Measurements Primary; Primary Shield; Shield José; José Cabrera
https://openalex.org/W7133431642,,Design and implementation of a system for the detection of radio pulses produced by astroparticles,2020,2020-01-01,article,0,Jesús David Bonilla Neira; Ernesto Aguilera Bermudes,,,Universidad Industrial de Santander,https://noesis.uis.edu.co/handle/20.500.14071/40074,True,"Este trabajo se desarrolla en el contexto de la detección de astropartículas en Colombia. Existen diferentes técnicas de detección entre las cuales están los tanques Cherenkov, los centelladores, los detectores de fluorescencia, los arreglos de antenas, entre otros. Específicamente en este trabajo se estudia el detector compuesto de un arreglo de antenas para la recepción de señales de radio producidas por las lluvias de partículas, estas se generan en la atmósfera a causa de la incidencia de astropartículas. En esta investigación se muestra el diseño y la construcción de un sistema para la detección de las señales de radio frecuencia en la banda de VHF producidas por los fenómenos astrofísicos de las lluvias de partículas. El sistema tiene cuatro componentes. El primero es una antena receptora, de doble espira perpendicular y 1.2 metros de diámetro. El segundo es un balun para adaptar la impedancia de la antena a la siguiente etapa. El tercero es un amplificador de bajo ruido que permite alcanzar la sensibilidad necesaria para diferenciar la señal de la radiointerferencia del medio. El cuarto componente es un SDR que permite utilizar su hardware para el estudio del sistema. Finalmente, se realizó una verificación a la implementación del sistema, una serie de pruebas para corroborar el funcionamiento y analizar las posibles mejoras que se pueden realizar al mismo. El desarrollo de este proyecto se realizó en conjunto entre el Grupo Halley de astronomía y ciencias aeroespaciales de la UIS, el grupo de investigación radiogis de la UIS y el Instituto de tecnología en detección de astropartículas ITEDA, perteneciente a la comisión nacional de energía atómica de Argentina.",Radio; Detección; Sistema; Detección Astropartículas; Señales Radio; Lluvias Partículas; Astropartículas; Design; Implementation; System; Detection; Pulses
https://openalex.org/W7128642707,https://doi.org/10.5281/zenodo.18563090,Física de Partículas para Iniciantes: Uma leitura repleta de conhecimento,2026,2026-02-09,book,0,Matheus M. A. Paixão; Farinaldo da Silva Queiroz; BRUNA EMANUELLY SOUSA SILVA,Universidade Federal do Rio Grande do Norte; FZU ‒ Institute of Physics of the Academy of Sciences of the Czech Republic,BR; CZ,Zenodo (CERN European Organization for Nuclear Research),https://doi.org/10.5281/zenodo.18563090,True,"Este material tem o intuito de explicar, de uma forma geral, assuntos estudados em uma iniciação científica feita por esta autora que vos escreve: cosmologia, relatividade e ondas gravitacionais, mecânica quântica, modelo padrão de partículas e teorias de gauge. Esses são os assuntos abordados neste e-book para iniciantes.Este é o projeto final dos estudos feitos na iniciação científica de física de partículas e astropartículas, vinculado à UFRN (Projeto de Extensão CR186‑2025). Venha nessa viagem para explorar o universo juntos!",Partículas; Física; Iniciantes; Inicia; Física Partículas; Inicia Científica; Leitura; Repleta; Conhecimento; Assuntos; Científica; Projeto
https://openalex.org/W7128619988,https://doi.org/10.5281/zenodo.18563091,Física de Partículas para Iniciantes: Uma leitura repleta de conhecimento,2026,2026-02-09,book,0,Matheus M. A. Paixão; Farinaldo da Silva Queiroz; BRUNA EMANUELLY SOUSA SILVA,Universidade Federal do Rio Grande do Norte; FZU ‒ Institute of Physics of the Academy of Sciences of the Czech Republic,BR; CZ,Open MIND,,True,"Este material tem o intuito de explicar, de uma forma geral, assuntos estudados em uma iniciação científica feita por esta autora que vos escreve: cosmologia, relatividade e ondas gravitacionais, mecânica quântica, modelo padrão de partículas e teorias de gauge. Esses são os assuntos abordados neste e-book para iniciantes.Este é o projeto final dos estudos feitos na iniciação científica de física de partículas e astropartículas, vinculado à UFRN (Projeto de Extensão CR186‑2025). Venha nessa viagem para explorar o universo juntos!",Partículas; Física; Iniciantes; Inicia; Física Partículas; Inicia Científica; Leitura; Repleta; Conhecimento; Assuntos; Científica; Projeto
https://openalex.org/W4414784084,https://doi.org/10.11606/003240078,Aceleração e propagação de raios cósmicos a partir da radiogaláxia Fornax A,2024,2024-01-01,dissertation,0,"Isadora Parillo; Souza, Vitor de",,,,https://doi.org/10.11606/003240078,True,"Neste trabalho, estudamos o comportamento de galáxias de núcleo ativo, sob a perspectiva da aceleração de raios cósmicos de altíssima energia em suas estruturas. Além disso, aprofundamo-nos na caracterização de uma galáxia específica, Fornax A (NGC1316), considerada promissora candidata à aceleração de raios cósmicos. Enfim, estudamos os efeitos de perda energética que os raios cósmicos enfrentam durante sua propagação no Universo, atentando-se às interações com a radiação cósmica de fundo em microondas e a luz de fundo extragaláctica. Por fim, utilizamos o framework computacional CRPropa3 para realizar uma simulação simplificada da propagação de astropartículas aceleradas em Fornax A, gerando espectros de energia comparáveis com dados do Observatório Pierre Auger.",Raios; Cósmicos; Raios Cósmicos; Acelera; Propaga; Fornax; Acelera Raios; Partir; Radiogaláxia; Estudamos; Energia; Galáxia
